170203.0
169979.0
170718.0
170104.0
169918.0
171806.0
171145.0
170377.0
170838.0
173082.0
170933.0
170628.0
170495.0
169936.0
171455.0
170318.0
171439.0
171724.0
170641.0
170435.0
170916.0
171494.0
169252.0
169967.0
170640.0
170586.0
170951.0
170452.0
169689.0
170299.0
172285.0
170154.0
170989.0
170211.0
170075.0
171046.0
171744.0
170537.0
170405.0
172257.0
169505.0
169611.0
169476.0
171173.0
172094.0
170383.0
170631.0
170052.0
171295.0
170161.0
169473.0
170700.0
170391.0
170164.0
170113.0
170672.0
170046.0
170173.0
169842.0
170530.0
170900.0
169858.0
170117.0
170675.0
172441.0
170228.0
170275.0
169648.0
171617.0
171473.0
170436.0
169598.0
171242.0
170153.0
170319.0
170718.0
169333.0
170568.0
170420.0
170885.0
170859.0
170197.0
170100.0
170429.0
170427.0
170827.0
170887.0
170051.0
169780.0
169768.0
170989.0
170773.0
170510.0
172041.0
171593.0
169893.0
170142.0
170067.0
170158.0
170362.0
171478.0
169574.0
170105.0
170453.0
171758.0
170808.0
171061.0
171059.0
169834.0
170200.0
170346.0
171698.0
170236.0
169915.0
170936.0
170777.0
170575.0
171668.0
170485.0
170997.0
170553.0
170164.0
172104.0
170477.0
171586.0
